T,10,272,3,18159218076,0
T,9,108,1,18160166126,0
T,10,272,3,18161909446,0
T,9,101,1,18162591309,1
T,9,100,1,18163609153,3
T,9,107,1,18164395543,1
T,4,101,1,18165568395,5
T,4,100,1,18165960011,4
T,10,272,3,18166311170,0
T,9,107,1,18166770461,3
T,6,100,4,18167248389,2
T,10,100,3,18167526366,0
T,9,108,1,18169428156,1
T,9,105,1,18169669369,4
T,10,100,3,18170036071,0
T,10,272,3,18170342825,0
T,6,101,4,18172173134,1
T,9,100,1,18173681405,0
T,10,100,3,18174229844,0
T,6,100,4,18175646344,5
T,10,100,3,18176094620,0
T,8,100,2,18176772199,0
T,10,272,3,18177860054,0
T,9,100,1,18178156958,3
T,9,105,1,18178744439,1
T,5,100,2,18179690866,2
T,7,103,1,18180469811,1
T,10,100,3,18182332223,0
T,10,272,3,18183144173,0
T,6,100,4,18183786580,4
T,9,103,1,18184680765,1
T,7,100,1,18185503489,0
T,5,101,2,18186366524,2
T,10,272,3,18188042896,0
T,4,101,1,18189504921,1
T,9,100,1,18189882947,1
T,5,101,2,18191478039,4
T,9,100,1,18191584590,3
T,4,100,1,18193429038,0
T,9,105,1,18194555296,2
T,7,103,1,18196537908,0
T,5,101,2,18197012027,0
T,4,100,1,18197521036,5
T,7,103,1,18198604939,0
T,9,101,1,18200595601,4
T,7,103,1,18201412537,5
T,9,108,1,18203057868,3
T,9,107,1,18203878916,1
T,6,101,4,18204193702,0
T,9,102,1,18204772177,0
T,7,101,1,18205877886,5
T,9,101,1,18206909783,5
T,8,112,2,18208522076,4
T,10,100,3,18208634271,0
T,4,100,1,18209347794,1
T,10,100,3,18209932176,0
T,10,272,3,18210224193,0
T,9,107,1,18210802326,2
T,10,100,3,18212445749,0
T,10,272,3,18212722903,0
T,10,272,3,18214137569,0
T,9,101,1,18214381665,0
T,8,100,2,18216058636,3
T,10,100,3,18217679983,0
T,4,101,1,18219102350,3
T,7,100,1,18220699768,5
T,9,101,1,18222421072,5
T,4,100,1,18222605191,0
T,4,100,1,18224133413,0
T,9,107,1,18224334182,0
T,10,100,3,18225793765,0
T,10,272,3,18227121441,0
T,8,112,2,18228343088,3
T,10,272,3,18228629621,0
T,4,101,1,18229719847,1
T,9,102,1,18230783225,1
T,9,109,1,18232615515,1
T,9,102,1,18233974686,5
T,4,101,1,18234455076,1
T,8,100,2,18236176074,3
T,10,272,3,18237024542,0
T,9,107,1,18237778577,2
T,6,101,4,18238222919,4
T,9,101,1,18239211491,2
T,7,100,1,18241143447,1
T,9,104,1,18242677337,2
T,7,101,1,18243997807,2
T,9,101,1,18244949690,0
T,4,101,1,18246740821,5
T,9,101,1,18247172452,4
T,5,100,2,18248769125,5
T,7,101,1,18250070747,5
T,10,272,3,18251123061,0
T,9,104,1,18251860105,4
T,9,107,1,18253619081,4
T,10,272,3,18254350771,0
T,10,100,3,18255918038,0
T,7,100,1,18256789748,5
T,9,101,1,18257167635,2
T,9,100,1,18257402304,3
T,6,100,4,18257993681,2
T,10,100,3,18259017841,0
T,9,104,1,18259949482,5
T,5,100,2,18261587447,1
T,9,105,1,18262456931,2
T,9,102,1,18264076093,2
T,9,101,1,18265101965,1
T,5,100,2,18266867045,3
T,9,103,1,18268267716,0
T,10,272,3,18269545554,0
T,4,100,1,18270485114,2
T,9,102,1,18272083365,0
T,9,103,1,18272426115,4
T,10,100,3,18274121551,0
T,9,103,1,18274553323,4
T,9,101,1,18276416102,4
T,9,105,1,18277443907,0
T,7,103,1,18278660054,2
T,9,105,1,18278782913,2
T,8,112,2,18279132404,4
T,8,100,2,18280101693,2
T,5,101,2,18281815572,3
T,10,272,3,18282253297,0
T,4,101,1,18283768695,1
T,9,102,1,18284351131,2
T,10,100,3,18286340215,0
T,7,101,1,18288261587,3
T,10,272,3,18288536245,0
T,9,104,1,18289899859,4
T,9,103,1,18290073203,5
T,4,101,1,18291745211,3
T,6,101,4,18292525375,2
T,7,100,1,18292887755,0
T,9,102,1,18294281843,0
T,10,272,3,18295555919,0
T,4,100,1,18295768468,1
T,10,100,3,18295985727,0
T,9,109,1,18297579932,4
T,7,103,1,18297998716,5
T,9,102,1,18299592415,1
T,4,101,1,18301389876,0
T,9,107,1,18302409829,4
T,4,101,1,18302932032,4
T,9,102,1,18303377295,4
T,9,107,1,18304084468,3
T,4,100,1,18304199455,5
T,9,108,1,18304763728,3
T,8,112,2,18306244917,4
T,9,105,1,18308083743,5
T,9,100,1,18308425451,5
T,5,100,2,18309222578,2
T,10,100,3,18309570388,0
T,5,100,2,18311106037,2
T,10,272,3,18312734567,0
T,7,101,1,18313301504,4
T,9,107,1,18314732527,3
T,8,112,2,18315441687,2
T,4,100,1,18316621763,2
T,5,100,2,18318021078,0
T,9,105,1,18319156614,5
T,5,101,2,18319928263,2
T,10,100,3,18320239708,0
T,9,109,1,18322183580,2
T,10,272,3,18322285253,0
T,5,101,2,18322414075,2
T,8,100,2,18323335769,5
T,4,100,1,18324611307,1
T,9,103,1,18325025420,4
T,10,272,3,18326963549,0
T,9,109,1,18327268980,0
T,4,101,1,18327746519,5
T,9,104,1,18329386373,2
T,6,101,4,18330871001,1
T,6,101,4,18331504906,0
T,10,100,3,18332511231,0
T,10,100,3,18333979850,0
T,9,108,1,18334419308,5
T,9,104,1,18334811445,5
T,10,100,3,18336746352,0
T,10,272,3,18336957383,0
T,5,101,2,18338916584,0
T,10,100,3,18340279283,0
T,10,272,3,18341918985,0
T,9,101,1,18342569667,0
T,9,101,1,18344289286,2
T,9,105,1,18344747182,2
T,10,272,3,18346013470,0
T,9,109,1,18347440931,2
T,4,100,1,18348588322,2
T,10,272,3,18348701633,0
T,9,109,1,18349824962,3
T,10,272,3,18351701464,0
T,9,105,1,18352641545,5
T,9,102,1,18353982082,1
T,5,100,2,18355407241,3
T,9,100,1,18355639500,5
T,9,109,1,18357153607,2
T,4,101,1,18358699852,3
T,7,100,1,18360250211,4
T,10,272,3,18361337858,0
T,9,101,1,18361652763,2
T,10,100,3,18363361624,0
T,10,272,3,18363752260,0
T,9,107,1,18365574894,3
T,10,272,3,18365889777,0
T,9,103,1,18366576821,3
T,10,272,3,18368277621,0
T,10,272,3,18370112627,0
T,9,108,1,18371005165,0
T,7,101,1,18372474725,0
T,10,100,3,18372772679,0
T,10,272,3,18374105079,0
T,10,100,3,18374856687,0
T,4,101,1,18375859044,0
T,9,104,1,18377107525,3
T,5,101,2,18377727660,5
T,7,103,1,18378191071,1
T,8,100,2,18380077929,0
T,4,100,1,18381863774,5
T,10,100,3,18383418414,0
T,5,101,2,18384917104,4
T,9,104,1,18385128727,0
T,4,100,1,18386920328,0
T,4,101,1,18388000569,2
T,7,103,1,18388757638,0
T,9,107,1,18390090850,0
T,10,272,3,18392049174,0
T,5,100,2,18393698818,1
T,4,101,1,18395484228,2
T,9,102,1,18397379056,2
T,9,100,1,18397531643,4
T,9,100,1,18398010056,4
T,9,105,1,18398674662,3
T,9,107,1,18399378856,5
T,5,101,2,18400898314,1
T,8,112,2,18401359521,0
T,9,101,1,18402127264,5
T,10,272,3,18403062946,0
T,9,102,1,18404177529,0
T,9,102,1,18405240357,4
T,5,100,2,18405583910,5
T,9,109,1,18406601779,5
T,10,272,3,18408153615,0
T,7,101,1,18408833774,5
T,8,112,2,18410766960,2
T,10,100,3,18412061449,0
T,10,100,3,18413604718,0
T,6,101,4,18415173677,3
T,10,100,3,18415563958,0
T,9,104,1,18415986155,0
T,9,103,1,18417537865,3
T,5,101,2,18419142783,4
T,10,272,3,18419470937,0
T,9,104,1,18420828109,3
T,4,101,1,18421612348,3
T,4,100,1,18423039805,3
T,9,107,1,18423177334,5
T,10,272,3,18423321510,0
T,10,100,3,18423943967,0
T,9,102,1,18425476323,0
T,4,100,1,18426567411,4
T,9,107,1,18427677655,5
T,9,109,1,18429090191,1
T,7,101,1,18429847679,5
T,6,100,4,18430327228,1
T,10,100,3,18430695209,0
T,9,101,1,18432102636,3
T,4,101,1,18433920789,4
T,6,100,4,18435900311,5
T,5,100,2,18436301541,3
T,7,101,1,18436963415,1
T,4,101,1,18438145022,0
T,6,100,4,18439833494,2
T,9,104,1,18441337256,4
T,5,100,2,18442875407,1
T,10,100,3,18443345459,0
T,9,104,1,18445027380,3
T,10,272,3,18445377908,0
T,9,108,1,18445573112,0
T,9,101,1,18446512017,4
T,6,100,4,18447960846,1
T,7,103,1,18449561737,2
T,10,100,3,18449830949,0
T,9,105,1,18450680017,5
T,10,272,3,18451716602,0
T,5,101,2,18453314845,0
T,4,101,1,18454695011,4
T,10,272,3,18456477219,0
T,7,101,1,18456944442,1
T,9,108,1,18457111221,1
T,6,101,4,18459014090,4
T,10,100,3,18460214378,0
T,6,101,4,18462089847,2
T,7,103,1,18463766402,0
T,10,100,3,18464705593,0
T,9,109,1,18464809722,1
T,9,108,1,18465419674,3
T,10,272,3,18466532567,0
T,9,109,1,18467852185,2
T,9,108,1,18469477219,0
T,9,105,1,18471339843,3
T,7,100,1,18471906213,2
T,9,108,1,18472084382,4
T,5,101,2,18472301861,5
T,8,112,2,18474145763,5
T,9,101,1,18474599697,4
T,9,109,1,18475021377,0
T,9,100,1,18476391414,3
T,9,102,1,18477625893,2
T,4,101,1,18478061219,1
T,7,100,1,18478848504,3
T,9,108,1,18479463246,5
T,10,272,3,18479880393,0
T,4,101,1,18481434381,5
T,10,100,3,18481667847,0
T,5,101,2,18482460137,5
T,8,112,2,18483524038,3
T,10,272,3,18484143703,0
T,8,100,2,18485194335,3
T,9,104,1,18486744835,2
T,9,109,1,18486933872,4
T,9,108,1,18488503959,0
T,9,108,1,18490483413,4
T,10,100,3,18491076332,0
T,4,100,1,18492751821,2
T,9,102,1,18494266371,1
T,9,100,1,18495540900,0
T,6,101,4,18497524780,0
T,9,101,1,18499107168,2
T,8,100,2,18500501169,1
T,9,100,1,18501669778,1
T,10,100,3,18502169021,0
T,9,104,1,18502490125,1
T,10,100,3,18503515016,0
T,9,101,1,18505106526,1
T,9,100,1,18506361701,2
T,10,100,3,18508078930,0
T,9,108,1,18508944348,5
T,9,108,1,18509334021,1
T,9,102,1,18510535409,3
T,4,100,1,18511128839,4
T,10,272,3,18511670634,0
T,10,100,3,18513089898,0
T,4,100,1,18513769621,0
T,10,272,3,18515047788,0
T,9,103,1,18516759196,0
T,7,100,1,18518073027,3
T,4,101,1,18518997057,4
T,9,108,1,18519893601,5
T,9,109,1,18520847051,5
T,10,272,3,18521518662,0
T,10,100,3,18521870321,0
T,9,101,1,18522192180,0
T,8,100,2,18523924184,3
T,10,272,3,18524725135,0
T,10,100,3,18524856032,0
T,9,109,1,18525053473,5
T,9,102,1,18526208678,2
T,7,100,1,18526583876,0
T,5,101,2,18527700564,1
T,9,105,1,18528040979,1
T,9,102,1,18529773775,3
T,10,100,3,18530379992,0
T,4,100,1,18531038685,5
T,7,100,1,18531948393,5
T,9,103,1,18532381182,4
T,9,108,1,18534147630,2
T,9,102,1,18535171950,3
T,9,109,1,18535848898,5
T,9,105,1,18537422053,1
T,10,272,3,18539054586,0
T,8,112,2,18541034883,2
T,9,100,1,18541933867,4
T,10,100,3,18542578211,0
T,9,109,1,18544316701,3
T,9,109,1,18544613516,3
T,9,104,1,18546367405,3
T,5,100,2,18546663196,4
T,9,108,1,18547580223,1
T,9,105,1,18549265948,1
T,10,100,3,18550506214,0
T,10,100,3,18552246388,0
T,4,100,1,18554128221,3
T,9,109,1,18556067983,1
T,5,100,2,18557024923,5
T,6,101,4,18558355605,0
T,9,100,1,18558840269,1
T,5,100,2,18560020736,5
T,4,100,1,18561431424,1
T,9,102,1,18563364680,3
T,7,101,1,18564020614,2
T,9,105,1,18564715351,5
T,9,108,1,18565745832,1
T,9,108,1,18567103502,5
T,10,272,3,18567796346,0
T,10,272,3,18569606800,0
T,4,101,1,18570562515,0
T,10,272,3,18571604882,0
T,9,104,1,18573523750,1
T,4,101,1,18574082396,0
T,9,109,1,18574583102,1
T,9,101,1,18574957645,4
T,8,100,2,18576199765,0
T,9,108,1,18576360753,4
T,9,102,1,18576621609,4
T,5,100,2,18578605442,1
T,9,105,1,18580357581,5
T,9,105,1,18581460556,3
T,4,100,1,18581919927,3
T,5,101,2,18582234185,5
T,9,103,1,18583213502,2
T,5,101,2,18583795466,2
T,9,102,1,18584280497,4
T,10,272,3,18584439348,0
T,9,101,1,18585283492,1
T,10,100,3,18585505903,0
T,4,100,1,18585703562,1
T,9,101,1,18586132073,4
T,9,101,1,18586843665,1
T,9,107,1,18587822179,5
T,9,108,1,18588354671,4
T,4,100,1,18588810118,3
T,9,104,1,18590199933,0
T,9,108,1,18590468483,2
T,6,101,4,18591690538,5
T,10,272,3,18592902965,0
T,5,100,2,18594251737,5
T,9,108,1,18595640858,4
T,10,100,3,18596908160,0
T,7,101,1,18598316045,0
T,5,101,2,18599987465,4
T,9,103,1,18600792060,4
T,4,101,1,18601674738,0
T,10,272,3,18603355556,0
T,9,103,1,18603984419,5
T,4,100,1,18605836925,0
T,9,102,1,18606886500,4
T,9,108,1,18607278405,1
T,10,272,3,18608369511,0
T,9,105,1,18608739540,0
T,10,272,3,18610133476,0
T,7,103,1,18611621977,0
T,5,100,2,18612075854,3
T,9,104,1,18613809529,5
T,9,105,1,18615220660,2
T,4,100,1,18616529815,3
T,8,100,2,18617156966,2
T,9,108,1,18617568415,3
T,7,101,1,18619067147,3
T,9,103,1,18619190079,4
T,10,272,3,18621164801,0
T,4,100,1,18621274188,4
T,9,102,1,18622957063,3
T,9,104,1,18624333983,0
T,9,100,1,18624871501,3
T,9,102,1,18626266022,1
T,10,100,3,18627413619,0
T,9,109,1,18627969759,0
T,9,104,1,18629470317,5
T,9,104,1,18629623539,2
T,9,102,1,18629890971,4
T,10,272,3,18630792774,0
T,8,112,2,18631988718,5
T,7,101,1,18633429228,0
T,7,100,1,18634656956,1
T,7,101,1,18635599056,5
T,4,100,1,18637455222,1
T,9,105,1,18637727205,0
T,9,104,1,18639158354,4
T,9,107,1,18639767239,4
T,10,100,3,18640601490,0
T,9,107,1,18641696742,0
T,4,101,1,18642504073,1
T,9,101,1,18643389625,3
T,9,101,1,18643826217,3
T,9,101,1,18645061024,0
T,9,104,1,18645993685,2
T,6,100,4,18647030811,2
T,9,107,1,18648738177,0
T,5,101,2,18649944567,0
T,9,108,1,18650747132,2
T,9,105,1,18652708799,1
T,9,108,1,18653881439,4
T,10,272,3,18655473204,0
T,9,100,1,18656421840,4
T,8,100,2,18657673565,4
T,10,272,3,18658372997,0
T,9,108,1,18660132312,1
T,5,101,2,18661181462,5
T,10,272,3,18661896710,0
T,8,112,2,18663426405,3
T,9,107,1,18664618845,0
T,9,105,1,18665430383,5
T,9,109,1,18665930545,5
T,8,112,2,18666625249,3
T,9,103,1,18668515253,1
T,9,105,1,18668787850,2
T,10,100,3,18670410430,0
T,10,272,3,18671273536,0
T,5,101,2,18671550627,0
T,10,272,3,18673363290,0
T,10,272,3,18673802725,0
T,9,109,1,18675034834,0
T,4,101,1,18676079798,1
T,10,100,3,18676235398,0
T,4,101,1,18677170160,2
T,7,100,1,18678778118,3
T,9,104,1,18679735979,5
T,4,101,1,18680484137,5
T,9,103,1,18681084840,1
T,9,105,1,18682905432,5
T,9,109,1,18683428317,4
T,9,103,1,18684899704,1
T,4,100,1,18685324064,5
T,8,112,2,18686104999,4
T,10,100,3,18687257138,0
T,10,100,3,18688920235,0
T,4,101,1,18689932018,3
T,8,112,2,18691312423,3
T,9,101,1,18692602338,0
T,4,100,1,18692875194,4
T,4,100,1,18694853996,1
T,5,101,2,18695812462,3
T,10,272,3,18697088391,0
T,4,101,1,18697835237,2
T,9,101,1,18698236481,3
T,10,272,3,18699968398,0
T,9,100,1,18701879513,1
T,9,104,1,18702722889,1
T,4,100,1,18703102044,1
T,10,100,3,18703960275,0
T,10,272,3,18704485499,0
T,9,102,1,18704738656,3
T,10,272,3,18706651235,0
T,9,107,1,18707539686,0
T,5,100,2,18709217418,4
T,9,103,1,18709369595,4
T,5,100,2,18711320769,3
T,9,101,1,18712387485,3
T,9,104,1,18713318467,2
T,4,100,1,18714591029,2
T,10,272,3,18715895865,0
T,5,101,2,18716951680,0
T,9,103,1,18717328563,0
T,10,100,3,18717670353,0
T,10,100,3,18718342268,0
T,9,107,1,18718658392,1
T,10,272,3,18718908354,0
T,9,103,1,18719739077,3
T,4,100,1,18720426692,3
T,9,107,1,18721333050,5
T,9,109,1,18721830668,1
T,9,108,1,18723760227,5
T,10,100,3,18724793988,0
T,9,100,1,18726597338,1
T,9,107,1,18728557744,1
T,8,112,2,18730055285,5
T,10,100,3,18730451329,0
T,4,100,1,18731970571,2
T,9,105,1,18732744968,1
T,6,101,4,18733611112,4
T,7,100,1,18735333747,0
T,9,105,1,18736627601,2
T,9,100,1,18738387713,2
T,10,272,3,18739024977,0
T,8,100,2,18739781484,2
T,5,100,2,18740168427,0
T,4,100,1,18741411959,4
T,9,100,1,18742459957,5
T,4,101,1,18744337625,0
T,7,100,1,18744733722,0
T,10,100,3,18746520862,0
T,10,100,3,18747221279,0
T,9,108,1,18748310143,4
T,8,100,2,18750293160,0
T,4,101,1,18751298316,4
T,8,100,2,18752819576,2
T,10,272,3,18754397072,0
T,9,102,1,18754843931,1
T,9,105,1,18755537868,2
T,10,272,3,18755823483,0
T,4,101,1,18756373975,3
T,9,102,1,18756928019,4
T,9,107,1,18758780069,4
T,4,100,1,18759406843,3
T,9,108,1,18761006166,1
T,7,103,1,18761500243,5
T,10,272,3,18761773512,0
T,9,105,1,18762164485,5
T,4,101,1,18762313147,3
T,4,100,1,18762428429,5
T,9,108,1,18762800551,3
T,9,103,1,18763659601,1
T,8,100,2,18765526644,3
T,9,103,1,18766117858,4
T,5,101,2,18768034227,1
T,5,100,2,18769962998,3
T,9,104,1,18770505308,4
T,9,102,1,18772402232,1
T,4,101,1,18773040384,3
T,9,105,1,18773662503,0
T,9,105,1,18774381457,5
T,10,100,3,18775616928,0
T,8,100,2,18776161718,0
T,9,101,1,18777968951,0
T,10,100,3,18778648290,0
T,9,103,1,18778823481,1
T,8,100,2,18780054692,4
T,4,100,1,18780240728,2
T,9,107,1,18780382112,5
T,4,101,1,18781538709,3
T,7,103,1,18782422074,3
T,8,112,2,18782863404,1
T,8,112,2,18783781606,3
T,9,108,1,18784649610,2
T,9,104,1,18785046449,2
T,9,108,1,18785862158,3
T,4,100,1,18787647685,1
T,8,112,2,18788402280,3
T,9,102,1,18790102475,1
T,10,100,3,18791092437,0
T,9,105,1,18791592780,1
T,9,101,1,18792970116,2
T,9,101,1,18793673564,5
T,5,100,2,18795242490,5
T,7,101,1,18797190466,3
T,9,103,1,18797661278,0
T,7,101,1,18798275885,4
T,9,103,1,18798683222,3
T,9,101,1,18799491924,3
T,9,103,1,18801125624,1
T,9,104,1,18802206948,3
T,9,103,1,18804138345,0
T,9,107,1,18805363069,2
T,8,100,2,18807313763,3
T,10,272,3,18808042957,0
T,10,272,3,18809939039,0
T,10,100,3,18810763185,0
T,9,109,1,18811889387,4
T,6,100,4,18812502861,5
T,9,109,1,18813709156,2
T,10,272,3,18815212860,0
T,9,104,1,18817125129,5
T,5,100,2,18818341088,3
T,9,101,1,18818485324,4
T,9,100,1,18819415436,2
T,4,101,1,18820278407,2
T,10,100,3,18821413832,0
T,10,100,3,18822693276,0
T,9,107,1,18822974457,0
T,9,109,1,18823132156,4
T,4,100,1,18824286596,5
T,9,102,1,18825343382,4
T,10,100,3,18826972692,0
T,5,101,2,18827521069,4
T,9,105,1,18827974816,3
T,9,104,1,18828201197,1
T,9,105,1,18830139073,5
T,10,100,3,18831085862,0
T,9,108,1,18832465340,3
T,4,101,1,18833265157,1
T,9,107,1,18835016113,4
T,5,100,2,18836835117,4
T,10,272,3,18837110358,0
T,9,100,1,18837485073,5
T,9,102,1,18839066238,3
T,5,101,2,18839430493,1
T,8,112,2,18840837967,2
T,10,100,3,18841317430,0
T,7,100,1,18843222235,1
T,7,103,1,18844922153,4
T,10,100,3,18845702949,0
T,9,104,1,18847638542,1
T,4,100,1,18849284425,0
T,4,101,1,18849823844,3
T,9,101,1,18851024887,0
T,9,108,1,18852492123,0
T,4,101,1,18854376542,4
T,6,100,4,18855146500,5
T,7,101,1,18856545473,2
T,6,100,4,18856844953,1
T,5,101,2,18856952421,3
T,10,272,3,18857457363,0
T,7,100,1,18858307887,1
T,9,100,1,18858991524,2
T,9,108,1,18859624521,3
T,9,108,1,18861087175,0
T,9,107,1,18861459586,5
T,9,104,1,18862417399,1
T,9,101,1,18862702262,1
T,7,101,1,18864382860,1
T,9,109,1,18864500334,5
T,9,102,1,18866316751,0
T,10,272,3,18867946436,0
T,10,272,3,18868736937,0
T,9,100,1,18869114097,1
T,5,101,2,18870652590,3
T,4,100,1,18870866627,4
T,9,107,1,18871231907,3
T,8,112,2,18871734450,4
T,9,104,1,18873726647,2
T,7,100,1,18875513845,5
T,9,107,1,18876638904,3
T,7,100,1,18878275208,0
T,10,100,3,18878406410,0
T,9,104,1,18878925633,2
T,10,272,3,18879241297,0
T,4,101,1,18880036887,1
T,9,105,1,18880525486,2
T,10,272,3,18881125236,0
T,8,112,2,18883014594,4
T,9,104,1,18883994135,4
T,9,109,1,18885457504,5
T,9,103,1,18885895806,1
T,10,100,3,18886701805,0
T,4,100,1,18887737020,3
T,7,101,1,18889051512,5
T,4,100,1,18889685859,4
T,9,101,1,18890785800,1
T,10,272,3,18891992798,0
T,10,272,3,18893620106,0
T,8,100,2,18895373908,1
T,4,100,1,18895568569,5
T,4,101,1,18896997943,0
T,5,101,2,18897197001,1
T,5,101,2,18897739108,5
T,9,105,1,18898591801,1
T,10,100,3,18898954517,0
T,4,101,1,18900193352,1
T,6,101,4,18901479992,3
T,7,100,1,18903407490,3
T,8,112,2,18904813628,5
T,10,100,3,18906183989,0
T,9,109,1,18908119169,5
T,8,100,2,18909707602,1
T,9,104,1,18911488081,2
T,8,112,2,18913048243,1
T,5,101,2,18914191207,3
T,6,101,4,18914944707,4
T,10,100,3,18916180575,0
T,6,101,4,18917114321,0
T,10,272,3,18917695783,0
T,7,101,1,18919458717,1
T,9,100,1,18919730084,4
T,4,101,1,18920065820,5
T,9,102,1,18921435836,2
T,10,272,3,18921547772,0
T,9,104,1,18922851262,5
T,5,101,2,18924778522,0
T,9,104,1,18925710549,3
T,8,100,2,18926822379,3
T,9,104,1,18928791468,4
T,4,101,1,18929622172,1
T,4,100,1,18930489094,2
T,9,103,1,18931222388,1
T,9,105,1,18933096171,3
T,8,112,2,18934311628,5
T,5,100,2,18935657176,0
T,10,272,3,18936778360,0
T,9,105,1,18937773643,4
T,9,105,1,18939473317,5
T,9,102,1,18940757292,2
T,10,100,3,18941339938,0
T,9,104,1,18941644666,2
T,8,112,2,18943513241,4
T,9,103,1,18944844444,4
T,5,100,2,18945156092,4
T,10,100,3,18946248965,0
T,10,272,3,18947689410,0
T,9,102,1,18947889428,4
T,9,103,1,18949584405,0
T,9,107,1,18951067065,5
T,9,108,1,18951720559,5
T,10,272,3,18953453497,0
T,10,272,3,18955301995,0
T,9,108,1,18955677047,1
T,4,100,1,18955958786,4
T,10,272,3,18957353022,0
T,7,100,1,18958603460,5
T,10,272,3,18960282428,0
T,9,101,1,18961881778,4
T,9,100,1,18962220649,5
T,8,112,2,18964036911,2
T,4,101,1,18965348361,0
T,4,101,1,18967309894,5
T,9,109,1,18968077587,5
T,9,101,1,18969186393,0
T,7,101,1,18969939664,0
T,5,101,2,18970099327,2
T,7,100,1,18971949762,1
T,5,101,2,18973236143,4
T,9,103,1,18974301242,5
T,4,100,1,18975960032,0
T,7,101,1,18976639030,5
T,7,100,1,18977927108,4
T,10,100,3,18978089148,0
T,8,100,2,18979032240,2
T,4,100,1,18980269049,1
T,9,104,1,18981742211,5
T,9,108,1,18982681801,1
T,9,103,1,18984149854,0
T,8,100,2,18985410852,0
T,9,108,1,18986074051,0
T,10,100,3,18987720322,0
T,9,108,1,18987859022,4
T,10,272,3,18988543496,0
T,9,107,1,18988957462,2
T,9,109,1,18989523479,1
T,10,272,3,18991318707,0
T,9,108,1,18992725219,3
T,9,109,1,18994503002,5
T,9,109,1,18995195360,5
T,4,100,1,18995607028,0
T,7,103,1,18995780287,3
T,8,100,2,18995969098,3
T,9,102,1,18996369403,3
T,7,100,1,18997036395,3
T,9,103,1,18997323386,3
T,5,101,2,18998906953,0
T,8,100,2,18999346060,3
T,10,272,3,19000489384,0
T,9,104,1,19001623041,4
T,10,100,3,19002915727,0
T,9,107,1,19003575499,0
T,9,104,1,19004188906,4
T,10,272,3,19005138099,0
T,9,101,1,19006928678,3
T,9,105,1,19008624449,4
T,9,108,1,19009989755,4
T,8,100,2,19011386022,2
T,9,105,1,19012771907,1
T,6,100,4,19013691347,5
T,10,100,3,19014055353,0
T,9,100,1,19015800864,1
T,9,107,1,19017227063,0
T,9,108,1,19018991815,5
T,10,100,3,19020910920,0
T,10,100,3,19022824998,0
T,9,103,1,19024469555,3
T,9,103,1,19024736401,3
T,9,109,1,19025511567,3
T,9,109,1,19026568089,0
T,7,101,1,19028115692,0
T,5,101,2,19028924208,3
T,7,101,1,19029934589,2
T,9,107,1,19031614487,5
T,6,100,4,19032871878,5
T,9,101,1,19034270041,1
T,5,100,2,19034812128,1
T,10,272,3,19036496349,0
T,5,100,2,19037628328,1
T,9,109,1,19039623577,1
T,4,101,1,19041226084,4
T,9,108,1,19041422451,5
T,10,100,3,19041888263,0
T,7,101,1,19043736269,3
T,9,103,1,19044872936,5
T,9,105,1,19044987280,4
T,4,100,1,19046833997,4
T,9,102,1,19047258572,4
T,10,100,3,19047850085,0
T,6,100,4,19048549465,5
T,8,112,2,19050145717,2
T,4,101,1,19051764259,0
T,10,272,3,19053126590,0
T,9,101,1,19054493235,1
T,5,100,2,19056424183,1
T,10,272,3,19058094205,0
T,8,100,2,19059956175,4
T,5,101,2,19060526490,4
T,4,100,1,19060666908,5
T,9,103,1,19061945681,1
T,6,100,4,19063617613,3
T,9,103,1,19064566091,5
T,4,100,1,19065712457,2
T,9,101,1,19066417591,4
T,10,272,3,19066700530,0
T,10,272,3,19067924470,0
T,5,100,2,19068181263,5
T,4,101,1,19070164746,5
T,5,100,2,19070759579,1
T,4,101,1,19071917783,5
T,9,105,1,19073436618,5
T,9,103,1,19074898800,5
T,5,100,2,19076424624,0
T,9,109,1,19076682000,5
T,10,272,3,19077113999,0
T,7,103,1,19078585327,1
T,10,272,3,19079314469,0
T,10,272,3,19080502539,0
T,7,100,1,19081913014,0
T,10,272,3,19082573924,0
T,5,100,2,19084271224,2
T,10,272,3,19084688880,0
T,8,112,2,19085079674,2
T,7,101,1,19086872868,0
T,9,105,1,19087524260,4
T,9,108,1,19087949939,0
T,6,100,4,19089455750,4
T,9,101,1,19090820314,0
T,4,101,1,19092172670,0
T,10,100,3,19092885369,0
T,9,108,1,19094461764,4
T,10,100,3,19095212441,0
T,10,100,3,19096716501,0
T,9,102,1,19097119202,2
T,8,112,2,19098659663,4
T,9,101,1,19099549334,0
T,9,107,1,19100264703,4
T,7,100,1,19101347318,4
T,10,272,3,19103098959,0
T,9,109,1,19104069322,4
T,4,101,1,19105498378,3
T,9,102,1,19106472978,4
T,5,100,2,19106929791,2
T,9,108,1,19108693028,2
T,9,101,1,19108989086,0
T,9,104,1,19109187584,0
T,9,109,1,19109602253,5
T,8,100,2,19109801521,1
T,9,101,1,19110905533,0
T,9,102,1,19112884782,2
T,5,100,2,19114062309,4
T,4,100,1,19115439232,2
T,10,100,3,19117267716,0
T,8,112,2,19117418171,4
T,9,100,1,19118148510,4
T,9,105,1,19118431212,5
T,9,100,1,19118794956,2
T,10,272,3,19119900263,0
T,6,100,4,19121738332,4
T,9,109,1,19122533460,3
T,10,272,3,19123103957,0
